id,fold,sample,veh_value,exposure,veh_body,veh_age,gender,area,agecat,engine_type,max_power,driving_history_score,veh_color,marital_status,e_bill,time_of_week_driven,time_driven,trm_len,credit_score,low_education_ind,clm,numclaims,claimcst0
1,2,1|bld,5.800000000000001,0.362190934,SUV,2,F,B,1,hybrid,161,73.0,black,M,0,weekday,12pm - 6pm,6,646.516468959908,0.0,1,1,2023.198184
5798,4,2|val,5.96,0.611125165,SEDAN,1,F,A,4,petrol,82,68.0,yellow,S,1,weekday,12pm - 6pm,12,650.6671490844693,0.0,0,0,0.0
5799,2,1|bld,6.130000000000001,0.602352862,SEDAN,1,M,C,4,petrol,102,76.0,gray,S,1,weekday,12pm - 6pm,12,675.3239352957215,0.0,0,0,0.0
5800,4,2|val,6.0,0.412584781,SUV,2,M,A,6,dissel,167,112.0,green,S,1,weekday,6am - 12pm,12,655.2651167402681,0.0,0,0,0.0
5801,1,1|bld,6.5,0.35066395,SEDAN,4,M,A,2,hybrid,82,55.0,yellow,S,0,weekday,12pm - 6pm,12,648.3075677814606,0.0,0,0,0.0
5802,2,1|bld,6.57,0.609880123,SUV,4,M,B,4,petrol,116,98.0,silver,M,1,weekday,6pm - 12am,12,649.0228027391589,0.0,0,0,0.0
5803,1,1|bld,6.34,0.137390048,SEDAN,3,M,A,2,petrol,146,74.0,gray,S,0,weekend,6pm - 12am,12,652.3017980785323,0.0,0,0,0.0
5804,2,1|bld,3.91,0.862086384,STNWG,3,F,C,5,petrol,193,92.0,yellow,M,0,weekday,12pm - 6pm,12,640.5434306650202,1.0,0,0,0.0
5805,1,1|bld,4.95,0.911489737,STNWG,3,M,D,2,dissel,144,97.0,black,M,1,weekday,6am - 12pm,12,643.3868468084247,1.0,0,0,0.0
5806,3,1|bld,6.430000000000001,0.503046873,SEDAN,2,M,A,3,petrol,134,55.0,gray,S,1,weekday,6pm - 12am,12,682.8866272619579,0.0,0,0,0.0
5807,4,2|val,5.09,0.501188276,MIBUS,2,M,A,3,petrol,268,87.0,gray,M,1,weekday,6am - 12pm,12,651.1505550533228,0.0,0,0,0.0
5808,3,1|bld,5.890000000000001,0.196195179,SEDAN,1,M,B,2,petrol,109,55.0,white,S,1,weekend,12am - 6 am,12,660.6623737334554,0.0,0,0,0.0
5809,1,1|bld,5.95,0.504722775,SEDAN,1,M,B,4,petrol,110,55.0,white,M,1,weekend,12am - 6 am,12,661.2664108402904,0.0,0,0,0.0
5810,1,1|bld,6.57,0.299332458,SEDAN,3,M,C,2,petrol,106,83.0,green,S,1,weekday,6am - 12pm,12,650.9859386889027,0.0,0,0,0.0
5811,3,1|bld,4.98,0.17192547,SUV,1,M,D,5,petrol,112,89.0,blue,S,1,weekday,6am - 12pm,12,644.9426246651623,0.0,0,0,0.0
5812,3,1|bld,4.92,0.367420923,SUV,1,M,C,3,dissel,139,90.0,black,S,1,weekday,6am - 12pm,12,651.2697820654107,0.0,0,0,0.0
5813,3,1|bld,5.7700000000000005,0.961014163,SEDAN,1,M,D,4,petrol,156,70.0,gray,S,1,weekday,6am - 12pm,12,650.4378902633126,1.0,0,0,0.0
5814,4,2|val,4.08,0.4933903175,STNWG,3,F,E,4,petrol,114,92.0,gray,M,0,weekend,12pm - 6pm,6,638.5705014495369,1.0,0,0,0.0
5815,4,2|val,6.15,0.143624941,SEDAN,1,M,C,3,electric,104,75.0,yellow,S,0,weekday,6pm - 12am,12,657.5619809535573,0.0,0,0,0.0
5816,3,1|bld,4.82,0.083714814,STNWG,2,M,D,4,electric,139,90.0,gray,M,1,weekday,12pm - 6pm,6,655.403144799661,0.0,0,0,0.0
5817,2,1|bld,3.62,0.609515547,STNWG,2,M,C,4,dissel,130,76.0,black,S,1,weekday,12pm - 6pm,12,638.389444698611,0.0,0,0,0.0
5818,4,2|val,6.550000000000001,0.1674339145,SUV,3,M,C,4,petrol,167,64.0,red,S,1,weekend,6am - 12pm,6,655.2238616945638,0.0,0,0,0.0
5819,1,1|bld,6.220000000000001,0.582292966,STNWG,4,M,A,4,petrol,164,109.0,black,S,0,weekday,12pm - 6pm,12,639.3352959115139,0.0,0,0,0.0
5820,3,1|bld,7.09,0.702848233,SEDAN,4,M,B,3,hybrid,99,108.0,silver,M,1,weekday,6pm - 12am,12,642.6991431475244,0.0,0,0,0.0
5821,2,1|bld,6.380000000000001,0.088278699,SUV,3,F,A,5,petrol,140,75.0,black,M,0,weekday,6am - 12pm,12,651.7165584162449,0.0,0,0,0.0
5822,2,1|bld,4.8100000000000005,0.4536444225,UTE,2,F,C,3,petrol,154,75.0,white,S,1,weekday,12am - 6 am,6,659.5773834138058,1.0,0,0,0.0
5823,3,1|bld,6.720000000000001,0.419591994,SEDAN,3,M,C,2,hybrid,85,78.0,blue,S,1,weekday,12pm - 6pm,12,662.0726894812079,0.0,0,0,0.0
5824,2,1|bld,2.5100000000000007,0.215658404,STNWG,1,M,D,3,petrol,111,85.0,white,S,1,weekday,6am - 12pm,12,639.9287787084213,0.0,0,0,0.0
5825,2,1|bld,6.12,0.169673728,SEDAN,1,M,C,6,petrol,147,69.0,black,S,0,weekday,6pm - 12am,12,668.3631461799487,0.0,0,0,0.0
5826,4,2|val,7.1000000000000005,0.436455121,SEDAN,4,M,A,6,electric,112,68.0,white,S,1,weekend,12pm - 6pm,12,642.0592987989364,0.0,0,0,0.0
5827,2,1|bld,6.07,0.025110311,SEDAN,2,M,A,4,petrol,76,100.0,white,S,1,weekday,12pm - 6pm,6,651.3878406706475,0.0,0,0,0.0
5828,2,1|bld,6.380000000000001,0.568590977,SUV,3,M,A,2,petrol,149,55.0,gray,S,0,weekday,6pm - 12am,12,669.2678093685328,0.0,0,0,0.0
5829,2,1|bld,6.16,0.801753835,STNWG,4,F,D,2,petrol,186,129.0,white,S,0,weekday,6am - 12pm,12,652.718738959706,0.0,0,0,0.0
5830,1,1|bld,5.800000000000001,0.252301682,SUV,2,M,B,3,petrol,190,60.0,white,M,1,weekday,6am - 12pm,6,669.4349219844619,0.0,0,0,0.0
5831,2,1|bld,6.34,0.096793763,SEDAN,3,M,A,4,petrol,92,107.0,white,M,1,weekday,6am - 12pm,6,646.0177012570913,0.0,0,0,0.0
5832,1,1|bld,5.640000000000001,0.086804285,SEDAN,1,M,C,6,petrol,74,94.0,black,M,1,weekday,6pm - 12am,12,648.1189055354878,0.0,0,0,0.0
5833,4,2|val,4.7700000000000005,0.127892815,STNWG,3,F,E,3,electric,100,89.0,white,M,1,weekday,6pm - 12am,6,651.3890202381949,0.0,0,0,0.0
5834,3,1|bld,1.63,0.547130065,SUV,2,F,D,5,petrol,103,84.0,silver,S,1,weekday,6am - 12pm,12,640.3821233676337,0.0,0,0,0.0
5835,4,2|val,7.08,0.3432632175,SUV,4,F,A,4,petrol,106,100.0,silver,S,1,weekday,6pm - 12am,6,653.9293830415093,0.0,0,0,0.0
5836,1,1|bld,2.5100000000000007,0.0767924025,STNWG,1,M,A,3,petrol,152,91.0,silver,S,1,weekend,12pm - 6pm,6,648.3091744671427,0.0,0,0,0.0
5837,1,1|bld,5.5600000000000005,0.755280293,SEDAN,2,M,B,2,dissel,127,94.0,black,S,0,weekday,12pm - 6pm,12,641.6887232735937,0.0,0,0,0.0
5838,1,1|bld,4.45,0.425186105,STNWG,2,M,D,4,dissel,114,56.0,white,M,1,weekend,12pm - 6pm,12,648.5548792004862,0.0,0,0,0.0
5839,3,1|bld,5.94,0.1854927105,SEDAN,3,M,A,2,petrol,100,72.0,black,S,0,weekday,12pm - 6pm,6,647.9705757056266,0.0,0,0,0.0
5840,2,1|bld,6.300000000000001,0.894195263,SEDAN,2,M,C,4,dissel,159,85.0,black,S,1,weekday,12pm - 6pm,12,650.9312681053615,1.0,0,0,0.0
5841,2,1|bld,6.5,0.294221651,TRUCK,3,F,E,1,dissel,269,74.0,blue,S,1,weekday,12am - 6 am,6,639.7913805604326,0.0,0,0,0.0
5842,2,1|bld,6.41,0.147896921,SUV,3,F,A,4,dissel,160,71.0,gray,S,1,weekday,6am - 12pm,12,647.5508228990724,0.0,0,0,0.0
5843,2,1|bld,6.2700000000000005,0.164046119,STNWG,3,M,A,3,petrol,114,99.0,yellow,M,0,weekday,12pm - 6pm,12,658.931884080638,0.0,0,0,0.0
5844,4,2|val,6.140000000000001,0.894589918,SEDAN,2,M,C,2,electric,103,103.0,green,M,0,weekday,12pm - 6pm,12,641.6840138081865,1.0,0,0,0.0
5845,1,1|bld,5.03,0.169208863,STNWG,2,M,E,4,hybrid,148,91.0,white,S,1,weekday,12pm - 6pm,6,661.9918698042079,0.0,0,0,0.0
5846,1,1|bld,6.49,0.707229201,STNWG,4,F,E,5,dissel,164,55.0,yellow,S,1,weekday,12pm - 6pm,12,638.5407992234734,0.0,0,0,0.0
5847,3,1|bld,5.73,0.613660229,SEDAN,2,F,B,1,petrol,101,76.0,red,M,1,weekday,12pm - 6pm,12,652.1012244095176,0.0,0,0,0.0
5848,4,2|val,5.890000000000001,0.74309054,SEDAN,2,M,B,5,electric,89,71.0,blue,S,1,weekday,12pm - 6pm,12,657.6239905944857,0.0,0,0,0.0
5849,1,1|bld,4.210000000000001,0.457624237,UTE,2,F,C,2,petrol,207,85.0,yellow,M,1,weekday,12am - 6 am,12,654.1127253781199,0.0,0,0,0.0
5850,3,1|bld,4.710000000000001,0.25613178,STNWG,3,M,B,2,dissel,125,71.0,white,S,1,weekday,12pm - 6pm,12,665.6956520108442,0.0,0,0,0.0
5851,4,2|val,6.57,0.136033344,SEDAN,3,M,A,4,petrol,92,58.0,brown,M,0,weekend,12pm - 6pm,12,649.4382479629124,0.0,0,0,0.0
5852,2,1|bld,4.67,0.841735117,SUV,1,M,C,3,petrol,190,55.0,gray,S,1,weekday,12pm - 6pm,12,654.6975301394172,0.0,0,0,0.0
5853,4,2|val,4.960000000000001,0.766795727,SUV,1,M,D,3,petrol,162,55.0,gray,M,0,weekend,12pm - 6pm,12,655.1374036122811,0.0,0,0,0.0
5854,1,1|bld,4.19,0.282062631,STNWG,1,M,C,3,hybrid,142,110.0,green,S,1,weekday,12pm - 6pm,12,658.1502468053097,0.0,0,0,0.0
5855,1,1|bld,6.2,0.187704066,STNWG,4,F,B,5,hybrid,198,97.0,white,S,0,weekday,6am - 12pm,12,641.9589907107758,0.0,0,0,0.0
5856,2,1|bld,6.32,0.391817614,STNWG,4,M,E,5,dissel,191,95.0,white,S,0,weekday,12pm - 6pm,12,640.1357204544486,0.0,0,0,0.0
5857,4,2|val,6.4,0.156245995,SUV,3,M,B,6,petrol,131,76.0,blue,M,1,weekday,6am - 12pm,6,658.8704015120081,0.0,0,0,0.0
5858,4,2|val,3.2200000000000006,0.013754964,STNWG,2,F,C,3,petrol,144,82.0,gray,S,1,weekday,6am - 12pm,12,666.4337670812514,0.0,0,0,0.0
5859,3,1|bld,5.83,0.5689952,SEDAN,2,M,D,2,petrol,94,68.0,brown,M,1,weekday,12am - 6 am,12,665.1555230099581,0.0,0,0,0.0
5860,4,2|val,4.93,0.1562178925,SUV,1,F,E,5,petrol,139,79.0,blue,M,0,weekday,12pm - 6pm,6,639.8549133799536,0.0,0,0,0.0
5861,1,1|bld,4.050000000000001,0.49222697,STNWG,1,M,C,3,dissel,102,89.0,gray,S,1,weekday,6am - 12pm,12,648.5739739208802,0.0,0,0,0.0
5862,1,1|bld,3.6900000000000004,0.199740153,STNWG,2,F,C,6,petrol,183,84.0,gray,S,0,weekday,12am - 6 am,6,640.1768726184296,0.0,0,0,0.0
5863,4,2|val,6.62,0.268286473,SEDAN,3,M,B,1,petrol,114,97.0,silver,M,0,weekday,6am - 12pm,12,647.8547676901927,0.0,0,0,0.0
5864,1,1|bld,6.49,0.338018511,SUV,3,M,B,6,petrol,107,91.0,white,M,1,weekday,6pm - 12am,12,662.3468453505095,0.0,0,0,0.0
5865,1,1|bld,7.12,0.155402509,SEDAN,4,M,D,3,petrol,121,112.0,gray,M,1,weekend,6am - 12pm,6,644.6155031590624,0.0,0,0,0.0
5866,4,2|val,5.0,0.787231405,STNWG,3,F,E,2,petrol,151,92.0,silver,M,1,weekday,6am - 12pm,12,652.9575886511974,0.0,0,0,0.0
5867,1,1|bld,4.720000000000001,0.543420724,STNWG,3,F,B,3,petrol,150,92.0,gray,S,1,weekday,6am - 12pm,12,655.3934841792925,0.0,0,0,0.0
5868,4,2|val,5.87,0.14274166,SEDAN,2,F,C,3,petrol,77,75.0,white,S,0,weekday,12pm - 6pm,12,659.5024384826793,0.0,0,0,0.0
5869,3,1|bld,5.890000000000001,0.621762321,SEDAN,2,M,C,4,petrol,119,83.0,black,M,0,weekend,6am - 12pm,12,670.4606978001551,0.0,0,0,0.0
5870,3,1|bld,6.180000000000001,0.436103872,SUV,3,F,B,4,petrol,191,124.0,red,S,1,weekend,6pm - 12am,12,643.4986298295054,0.0,0,0,0.0
5871,4,2|val,6.32,0.400130129,SUV,3,F,C,3,petrol,164,89.0,black,S,1,weekday,6am - 12pm,12,651.2575461376673,0.0,0,0,0.0
5872,4,2|val,4.92,0.0749193435,COUPE,1,F,A,4,electric,308,87.0,white,S,1,weekday,12am - 6 am,6,652.89273316327,0.0,0,0,0.0
5873,2,1|bld,6.42,0.226887322,STNWG,4,F,A,6,petrol,120,84.0,yellow,M,0,weekday,12am - 6 am,12,651.0428791106765,0.0,0,0,0.0
5874,2,1|bld,6.16,0.844829593,SUV,3,M,C,6,petrol,147,90.0,white,S,1,weekend,6am - 12pm,12,646.6997557082028,0.0,0,0,0.0
5875,3,1|bld,6.45,0.115941369,STNWG,3,M,D,1,petrol,107,91.0,black,S,1,weekday,12pm - 6pm,12,658.8400929208823,0.0,0,0,0.0
5876,4,2|val,6.380000000000001,0.1811628785,SEDAN,2,M,C,2,petrol,78,90.0,green,S,1,weekday,6am - 12pm,6,657.2602128913461,0.0,0,0,0.0
5877,2,1|bld,6.15,0.308887787,SEDAN,2,M,C,1,petrol,144,102.0,black,S,0,weekday,6am - 12pm,12,649.8764010050392,0.0,0,0,0.0
5878,2,1|bld,5.2,0.248230829,SUV,1,F,C,1,petrol,179,113.0,white,S,1,weekday,6am - 12pm,12,664.7687218114055,0.0,0,0,0.0
5879,2,1|bld,4.7700000000000005,0.994264348,STNWG,3,F,E,3,petrol,150,76.0,gray,M,0,weekday,12pm - 6pm,12,668.8004806310522,1.0,0,0,0.0
5880,2,1|bld,4.720000000000001,0.089360273,STNWG,3,F,D,3,dissel,188,116.0,black,S,1,weekday,12pm - 6pm,6,673.9441469673432,0.0,0,0,0.0
5881,3,1|bld,6.680000000000001,0.694076062,SEDAN,3,M,D,1,petrol,136,92.0,green,S,1,weekday,6am - 12pm,12,649.4441015834522,0.0,0,0,0.0
5882,3,1|bld,6.720000000000001,0.993997952,SEDAN,3,M,B,3,petrol,97,94.0,red,M,0,weekend,6am - 12pm,12,660.4007434975033,1.0,0,0,0.0
5883,4,2|val,5.640000000000001,0.381745496,UTE,4,F,B,4,dissel,237,131.0,silver,S,0,weekday,6am - 12pm,6,663.3563951141479,0.0,0,0,0.0
5884,1,1|bld,4.07,0.154065898,STNWG,2,F,A,2,petrol,173,76.0,gray,S,1,weekend,6am - 12pm,12,677.5240304561769,0.0,0,0,0.0
5885,4,2|val,7.09,0.999317557,SUV,4,M,A,3,electric,165,55.0,gray,S,1,weekday,12pm - 6pm,12,645.2243131429638,1.0,0,0,0.0
5886,4,2|val,5.98,0.436221114,SEDAN,3,F,A,2,petrol,117,110.0,silver,M,1,weekday,12pm - 6pm,6,664.1103053642287,1.0,0,0,0.0
5887,4,2|val,6.220000000000001,0.0981966915,MIBUS,4,F,A,4,dissel,216,112.0,black,S,0,weekday,6am - 12pm,6,647.2942442735559,0.0,0,0,0.0
5888,1,1|bld,5.7,0.511572096,SEDAN,2,M,C,1,petrol,93,99.0,black,S,0,weekday,12pm - 6pm,12,662.3227098102037,0.0,0,0,0.0
5889,2,1|bld,3.74,0.455521316,STNWG,2,M,A,2,petrol,112,86.0,white,S,0,weekday,12pm - 6pm,12,657.3658902746145,0.0,0,0,0.0
5890,3,1|bld,3.7300000000000004,0.82227128,STNWG,2,M,E,2,dissel,107,70.0,red,M,0,weekday,12pm - 6pm,12,665.9026512072527,0.0,0,0,0.0
5891,1,1|bld,4.4,0.0852996875,STNWG,2,M,C,5,petrol,139,91.0,silver,M,1,weekday,6am - 12pm,6,659.4597248722848,0.0,0,0,0.0
5892,2,1|bld,5.8500000000000005,0.4333236085,STNWG,3,M,D,2,petrol,188,131.0,black,S,1,weekday,12pm - 6pm,6,652.2350686025391,0.0,0,0,0.0
5893,3,1|bld,5.290000000000001,0.151118965,SUV,1,M,E,5,hybrid,117,102.0,red,M,0,weekend,12pm - 6pm,12,656.4225090707135,0.0,0,0,0.0
5894,3,1|bld,5.26,0.354174464,UTE,3,F,D,1,electric,169,117.0,blue,M,1,weekday,12pm - 6pm,12,653.9855431144049,0.0,0,0,0.0
5895,1,1|bld,5.82,0.048756786,SEDAN,1,F,C,6,petrol,129,94.0,gray,M,1,weekday,6am - 12pm,12,646.3109609827187,0.0,0,0,0.0
5896,3,1|bld,2.54,0.519496036,STNWG,1,F,C,5,hybrid,156,87.0,black,S,0,weekend,12pm - 6pm,12,655.0588038415258,0.0,0,0,0.0
5897,2,1|bld,6.62,0.2015660985,SEDAN,3,M,C,2,hybrid,77,86.0,brown,S,1,weekday,6pm - 12am,6,649.6493503546695,0.0,0,0,0.0
5898,2,1|bld,6.5,0.283187384,TRUCK,3,F,A,3,dissel,205,76.0,gray,M,1,weekend,12pm - 6pm,6,655.9829020004213,0.0,0,0,0.0
5899,4,2|val,5.83,0.0272845615,TRUCK,3,F,E,3,dissel,233,68.0,gray,M,1,weekend,6am - 12pm,6,679.1273640132199,0.0,0,0,0.0
5900,3,1|bld,6.3100000000000005,0.410060164,HDTOP,4,F,A,2,dissel,214,85.0,silver,M,0,weekday,12am - 6 am,12,654.3578850493426,0.0,0,0,0.0
5901,3,1|bld,6.28,0.551562824,UTE,4,M,B,3,petrol,169,95.0,green,M,1,weekday,12pm - 6pm,12,640.66762598189,0.0,0,0,0.0
5902,3,1|bld,6.41,0.680443593,TRUCK,4,F,F,5,dissel,201,58.0,black,M,1,weekend,12pm - 6pm,12,649.2150715524205,0.0,0,0,0.0
5903,1,1|bld,5.66,0.433770329,SUV,1,M,C,5,petrol,138,95.0,black,S,1,weekday,6am - 12pm,12,645.168985525665,0.0,0,0,0.0
5904,4,2|val,7.57,0.999365313,BUS,4,F,D,5,dissel,287,67.0,black,M,1,weekday,12pm - 6pm,12,664.6805386747214,1.0,0,0,0.0
5905,2,1|bld,5.59,0.225211104,SEDAN,2,M,C,3,petrol,86,105.0,brown,S,1,weekday,12pm - 6pm,6,643.9842849169332,0.0,0,0,0.0
5906,2,1|bld,5.96,0.464534973,UTE,3,F,E,3,dissel,182,98.0,gray,M,0,weekday,6am - 12pm,12,652.4103359364624,0.0,0,0,0.0
5907,2,1|bld,6.23,0.943387041,SEDAN,1,F,C,3,dissel,100,107.0,black,S,0,weekday,12pm - 6pm,12,646.2501332060062,1.0,0,0,0.0
5908,1,1|bld,4.800000000000001,0.3708100435,STNWG,3,M,D,3,petrol,125,103.0,brown,S,0,weekday,12am - 6 am,6,644.3232167036078,0.0,0,0,0.0
5909,3,1|bld,7.12,0.038475923,SUV,4,F,B,6,electric,105,57.0,green,S,0,weekend,12pm - 6pm,12,646.9720140892235,0.0,0,0,0.0
5910,4,2|val,5.95,0.205860715,SEDAN,1,F,A,4,petrol,103,106.0,blue,S,1,weekday,6pm - 12am,12,655.3635440654679,0.0,0,0,0.0
5911,4,2|val,3.8400000000000003,0.999377105,SUV,2,F,C,5,petrol,196,122.0,white,M,1,weekend,12pm - 6pm,12,644.9746630905371,1.0,0,0,0.0
5912,1,1|bld,4.76,0.2704130305,SUV,1,F,A,6,petrol,105,89.0,gray,S,1,weekday,6am - 12pm,6,643.1258128745812,0.0,0,0,0.0
5913,2,1|bld,6.42,0.4019000845,SEDAN,2,M,C,6,petrol,101,92.0,white,S,1,weekday,12pm - 6pm,6,646.5938747336112,0.0,0,0,0.0
5914,2,1|bld,6.550000000000001,0.87735614,SEDAN,3,F,C,2,petrol,91,76.0,gray,S,1,weekend,12pm - 6pm,12,656.6467618203917,0.0,0,0,0.0
5915,3,1|bld,6.7,0.27963764,SEDAN,3,F,A,2,petrol,121,71.0,white,M,0,weekend,12pm - 6pm,12,648.0716497203922,0.0,0,0,0.0
5916,1,1|bld,5.94,0.379071473,SEDAN,1,M,A,4,petrol,110,75.0,gray,M,0,weekday,6am - 12pm,12,651.0803471216592,0.0,0,0,0.0
5917,4,2|val,5.9,0.119571013,SEDAN,2,M,A,3,petrol,89,78.0,gray,S,1,weekday,12pm - 6pm,12,659.1877811593503,0.0,0,0,0.0
5918,2,1|bld,6.800000000000001,0.423759363,STNWG,4,F,B,6,petrol,196,79.0,white,S,0,weekend,12pm - 6pm,6,638.9558633849291,0.0,0,0,0.0
5919,2,1|bld,6.15,0.846611274,SEDAN,1,M,C,3,petrol,115,68.0,brown,S,0,weekday,6am - 12pm,12,650.1647913722809,0.0,0,0,0.0
5920,4,2|val,4.83,0.48223978,MIBUS,2,M,B,3,dissel,248,74.0,gray,M,1,weekday,12pm - 6pm,6,646.076821127978,1.0,0,0,0.0
5921,3,1|bld,6.67,0.906482408,SUV,3,F,A,3,hybrid,184,74.0,white,S,1,weekday,6am - 12pm,12,670.1096351187974,0.0,0,0,0.0
5922,2,1|bld,3.7800000000000002,0.844457192,STNWG,2,M,D,3,petrol,108,76.0,white,M,1,weekday,12pm - 6pm,12,657.1592967650254,0.0,0,0,0.0
5923,3,1|bld,4.540000000000001,0.2378785285,TRUCK,2,M,B,6,dissel,341,70.0,black,S,0,weekday,12pm - 6pm,6,649.1817617457364,0.0,0,0,0.0
5924,3,1|bld,5.91,0.59385571,SUV,2,F,A,4,petrol,103,99.0,white,S,1,weekday,12pm - 6pm,12,673.5204737984072,0.0,0,0,0.0
5925,1,1|bld,3.93,0.3062227395,STNWG,3,F,F,3,petrol,154,91.0,red,S,1,weekend,6am - 12pm,6,672.1157880277526,0.0,0,0,0.0
5926,3,1|bld,4.720000000000001,0.4471162445,SEDAN,1,F,E,2,electric,82,59.0,black,M,0,weekday,12pm - 6pm,6,645.2103680420469,1.0,0,0,0.0
5927,3,1|bld,6.51,0.392867832,SEDAN,2,F,C,2,petrol,105,83.0,black,M,0,weekday,6am - 12pm,12,652.6245841546174,0.0,0,0,0.0
5928,3,1|bld,6.380000000000001,0.956197317,SEDAN,3,F,C,4,hybrid,116,77.0,gray,S,0,weekday,6am - 12pm,12,652.1556896881781,1.0,0,0,0.0
5929,3,1|bld,6.430000000000001,0.295306228,SEDAN,2,M,C,4,petrol,142,75.0,white,S,1,weekday,6am - 12pm,12,652.5185527945641,0.0,0,0,0.0
5930,2,1|bld,6.58,0.619085379,SUV,4,M,C,3,petrol,181,57.0,white,M,1,weekday,12am - 6 am,12,665.5447266805226,0.0,0,0,0.0
5931,3,1|bld,6.12,0.349155218,SUV,3,M,E,2,petrol,100,90.0,blue,M,1,weekday,12pm - 6pm,12,660.3220294614504,0.0,0,0,0.0
5932,4,2|val,4.3100000000000005,0.052286317,STNWG,2,M,C,4,petrol,204,74.0,gray,S,1,weekday,6pm - 12am,6,662.286648093653,0.0,0,0,0.0
5933,4,2|val,6.2700000000000005,0.113619071,PANVN,4,M,A,6,dissel,61,74.0,white,M,1,weekday,6am - 12pm,6,684.7805419356264,0.0,0,0,0.0
5934,2,1|bld,6.23,0.043299531,SEDAN,2,F,C,2,petrol,139,55.0,red,M,1,weekday,12pm - 6pm,12,664.5890185169723,0.0,0,0,0.0
5935,3,1|bld,5.87,0.572567391,SEDAN,1,M,C,2,petrol,125,73.0,black,S,0,weekday,12pm - 6pm,12,658.1466444100125,0.0,0,0,0.0
5936,1,1|bld,5.82,0.660654719,SEDAN,2,M,C,3,petrol,76,73.0,yellow,S,1,weekday,6pm - 12am,12,651.4103410957143,0.0,0,0,0.0
5937,4,2|val,4.720000000000001,0.116927563,SEDAN,2,M,C,5,petrol,100,69.0,red,S,0,weekday,6am - 12pm,12,680.3649850280168,0.0,0,0,0.0
5938,3,1|bld,6.1000000000000005,0.80575938,SEDAN,2,M,D,2,petrol,119,75.0,red,M,1,weekday,12pm - 6pm,12,667.8079980820947,0.0,0,0,0.0
5939,1,1|bld,3.0200000000000005,0.347723054,STNWG,1,M,F,5,dissel,196,101.0,gray,S,1,weekday,12pm - 6pm,12,658.8469316738152,0.0,0,0,0.0
5940,3,1|bld,5.17,0.256703637,STNWG,3,F,C,5,dissel,120,71.0,black,M,0,weekday,12pm - 6pm,12,650.0219690479154,0.0,0,0,0.0
5941,4,2|val,6.53,0.075080189,SUV,3,M,D,6,hybrid,165,79.0,red,M,1,weekend,12am - 6 am,6,640.4258784798656,0.0,0,0,0.0
5942,2,1|bld,4.15,0.629005041,TRUCK,2,F,E,3,dissel,319,56.0,black,S,1,weekday,6pm - 12am,12,641.2221752765939,0.0,0,0,0.0
5943,1,1|bld,4.7700000000000005,0.363561449,UTE,2,M,C,3,dissel,200,76.0,gray,M,1,weekday,6am - 12pm,12,648.433080976184,0.0,0,0,0.0
5944,2,1|bld,6.42,0.1167055,TRUCK,3,M,D,4,dissel,395,79.0,black,S,0,weekday,12pm - 6pm,12,644.3842737709426,0.0,0,0,0.0
5945,4,2|val,6.42,0.167665063,STNWG,3,F,C,5,petrol,114,110.0,gray,M,0,weekday,12pm - 6pm,12,678.3859684835886,0.0,0,0,0.0
5946,4,2|val,6.32,0.146433786,UTE,4,M,A,3,dissel,154,112.0,yellow,S,1,weekday,12pm - 6pm,12,648.3249609976872,0.0,0,0,0.0
5947,4,2|val,5.720000000000001,0.666441365,SUV,2,F,C,4,dissel,193,109.0,yellow,S,1,weekday,6am - 12pm,12,661.919497697695,0.0,0,0,0.0
5948,4,2|val,-4.84,0.142004071,COUPE,1,F,D,1,petrol,226,76.0,white,S,1,weekday,12pm - 6pm,12,643.4569042642738,0.0,0,0,0.0
5949,4,2|val,3.93,0.089728584,STNWG,1,M,D,3,dissel,103,81.0,black,M,1,weekend,12pm - 6pm,12,648.3261548799156,0.0,0,0,0.0
5950,4,2|val,2.7,0.016976448,STNWG,1,F,F,2,hybrid,146,88.0,black,M,0,weekday,6am - 12pm,12,643.9734404655193,0.0,0,0,0.0
5951,4,2|val,6.45,0.237911757,STNWG,3,M,C,3,petrol,168,137.0,yellow,M,0,weekend,12pm - 6pm,6,641.607087462732,0.0,0,0,0.0
5952,1,1|bld,4.73,0.690411321,STNWG,3,M,A,3,petrol,112,107.0,white,M,1,weekday,6am - 12pm,12,642.4581576270589,0.0,0,0,0.0
5953,3,1|bld,6.680000000000001,0.185033948,SEDAN,3,M,A,4,petrol,84,79.0,white,S,0,weekday,12pm - 6pm,6,650.7406325598453,0.0,0,0,0.0
5954,3,1|bld,4.18,0.194281642,STNWG,2,F,A,4,dissel,153,74.0,blue,S,0,weekend,12pm - 6pm,12,639.8589928059243,0.0,0,0,0.0
5955,1,1|bld,6.09,0.180397282,TRUCK,4,F,D,4,dissel,322,85.0,gray,S,1,weekday,6am - 12pm,12,658.555334941744,0.0,0,0,0.0
5956,1,1|bld,3.7900000000000005,0.547415955,STNWG,1,F,A,4,dissel,123,76.0,white,S,1,weekend,12pm - 6pm,12,654.3879973803363,0.0,0,0,0.0
5957,4,2|val,6.5,0.34518341,SEDAN,2,M,C,4,electric,73,94.0,white,M,1,weekday,12pm - 6pm,6,640.801143324167,0.0,0,0,0.0
5958,2,1|bld,4.28,0.468101049,STNWG,2,F,A,2,petrol,100,75.0,gray,M,0,weekend,6am - 12pm,12,657.5965231701915,0.0,0,0,0.0
